genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
573.12873	Klebsiella pneumoniae 106	573	ampicillin_sulbactam	Susceptible	8/4		8/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	aztreonam	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	cefazolin	Susceptible	2		2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	cefepime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	ceftazidime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	ceftriaxone	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	cefuroxime	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	ciprofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	gentamicin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	imipenem	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	levofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	meropenem	Susceptible	<=0.125	<=	0.125	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	nitrofurantoin	Intermediate	64		64	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	piperacillin_tazobactam	Susceptible	4/4		4/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	tetracycline	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	tobramycin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12873	Klebsiella pneumoniae 106	573	trimethoprim_sulfamethoxazole	Susceptible	<=0.5/9.5	<=	0.5/9.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.67355	Klebsiella pneumoniae 106256	573	cefepime		>64	>	64	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	cefepime_taniborbactam		4		4	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	ceftazidime_avibactam		2		2	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	ceftolozane_tazobactam		>32	>	32	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	ertapenem		16		16	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	gentamicin		>16	>	16	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	imipenem		1		1	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	imipenem_relebactam		0.25		0.25	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	levofloxacin		>8	>	8	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	meropenem		2		2	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	meropenem		0.5		0.5	mg/L	MIC				CLSI	2018	
573.67355	Klebsiella pneumoniae 106256	573	piperacillin_tazobactam		>128	>	128	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	cefepime		>64	>	64	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	cefepime_taniborbactam		8		8	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	ceftazidime_avibactam		4		4	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	ceftolozane_tazobactam		>32	>	32	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	ertapenem		8		8	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	gentamicin		>16	>	16	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	imipenem		0.5		0.5	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	imipenem_relebactam		0.5		0.5	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	levofloxacin		>8	>	8	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	meropenem		2		2	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	meropenem		0.5		0.5	mg/L	MIC				CLSI	2018	
573.67359	Klebsiella pneumoniae 106698	573	piperacillin_tazobactam		>128	>	128	mg/L	MIC				CLSI	2018	
573.12881	Klebsiella pneumoniae 108	573	amikacin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	ampicillin_sulbactam	Susceptible	8/4		8/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	aztreonam	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	cefazolin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	cefepime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	ceftazidime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	ceftriaxone	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	cefuroxime	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	ciprofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	gentamicin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	imipenem	Susceptible	0.5		0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	levofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	meropenem	Susceptible	<=0.125	<=	0.125	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	nitrofurantoin	Intermediate	64		64	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	piperacillin_tazobactam	Susceptible	4/4		4/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	tetracycline	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	tobramycin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12881	Klebsiella pneumoniae 108	573	trimethoprim_sulfamethoxazole	Susceptible	<=0.5/9.5	<=	0.5/9.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.67354	Klebsiella pneumoniae 110036	573	cefepime		>64	>	64	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	cefepime_taniborbactam		4		4	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	ceftazidime_avibactam		2		2	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	ceftolozane_tazobactam		>32	>	32	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	ertapenem		>32	>	32	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	gentamicin		>16	>	16	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	imipenem		4		4	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	imipenem_relebactam		4		4	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	levofloxacin		>8	>	8	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	meropenem		16		16	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	meropenem		8		8	mg/L	MIC				CLSI	2018	
573.67354	Klebsiella pneumoniae 110036	573	piperacillin_tazobactam		>128	>	128	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	cefepime		>64	>	64	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	cefepime_taniborbactam		4		4	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	ceftazidime_avibactam		2		2	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	ceftolozane_tazobactam		>32	>	32	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	ertapenem		2		2	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	gentamicin		>16	>	16	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	imipenem		1		1	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	imipenem_relebactam		1		1	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	levofloxacin		1		1	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	meropenem		0.25		0.25	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	meropenem		0.12		0.12	mg/L	MIC				CLSI	2018	
573.67357	Klebsiella pneumoniae 111757	573	piperacillin_tazobactam		>128	>	128	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	cefepime		<=0.03	<=	0.03	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	cefepime_taniborbactam		0.03		0.03	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	ceftazidime_avibactam		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	ceftolozane_tazobactam		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	ertapenem		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	gentamicin		>16	>	16	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	imipenem		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	imipenem_relebactam		0.25		0.25	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	levofloxacin		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	meropenem		<=0.06	<=	0.06	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	meropenem		<=0.06	<=	0.06	mg/L	MIC				CLSI	2018	
573.67344	Klebsiella pneumoniae 111864	573	piperacillin_tazobactam		4		4	mg/L	MIC				CLSI	2018	
573.12917	Klebsiella pneumoniae 112	573	amikacin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	ampicillin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	ampicillin_sulbactam	Susceptible	8/4		8/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	aztreonam	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	cefazolin	Susceptible	2		2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	cefepime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	ceftazidime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	ceftriaxone	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	cefuroxime	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	ciprofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	gentamicin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	imipenem	Susceptible	0.5		0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	levofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	meropenem	Susceptible	<=0.125	<=	0.125	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	nitrofurantoin	Resistant	>64	>	64	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	piperacillin_tazobactam	Susceptible	4/4		4/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	tetracycline	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	tobramycin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12917	Klebsiella pneumoniae 112	573	trimethoprim_sulfamethoxazole	Susceptible	<=0.5/9.5	<=	0.5/9.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	amikacin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	ampicillin	Intermediate	16		16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	ampicillin_sulbactam	Susceptible	8/4		8/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	aztreonam	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	cefazolin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	cefepime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	ceftazidime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	ceftriaxone	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	cefuroxime	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	ciprofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	gentamicin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	imipenem	Susceptible	0.5		0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	levofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	meropenem	Susceptible	<=0.125	<=	0.125	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	nitrofurantoin	Susceptible	<=16	<=	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	piperacillin_tazobactam	Susceptible	4/4		4/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	tetracycline	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	tobramycin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12882	Klebsiella pneumoniae 113	573	trimethoprim_sulfamethoxazole	Susceptible	<=0.5/9.5	<=	0.5/9.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	amikacin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	ampicillin	Intermediate	16		16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	ampicillin_sulbactam	Susceptible	8/4		8/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	aztreonam	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	cefazolin	Susceptible	4		4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	cefepime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	cefoxitin	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	ceftazidime	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	ceftriaxone	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	cefuroxime	Resistant	>16	>	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	ciprofloxacin	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	gentamicin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	imipenem	Susceptible	<=0.25	<=	0.25	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	levofloxacin	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	meropenem	Susceptible	<=0.125	<=	0.125	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	nitrofurantoin	Susceptible	<=16	<=	16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	piperacillin_tazobactam	Susceptible	16/4		16/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	tetracycline	Intermediate	8		8	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	tobramycin	Susceptible	1		1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12968	Klebsiella pneumoniae 114	573	trimethoprim_sulfamethoxazole	Susceptible	<=0.5/9.5	<=	0.5/9.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.67356	Klebsiella pneumoniae 114298	573	cefepime		>64	>	64	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	cefepime_taniborbactam		1		1	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	ceftazidime_avibactam		1		1	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	ceftolozane_tazobactam		8		8	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	ertapenem		1		1	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	gentamicin		>16	>	16	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	imipenem		0.5		0.5	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	imipenem_relebactam		<=0.12	<=	0.12	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	levofloxacin		>8	>	8	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	meropenem		<=0.06	<=	0.06	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	meropenem		<=0.06	<=	0.06	mg/L	MIC				CLSI	2018	
573.67356	Klebsiella pneumoniae 114298	573	piperacillin_tazobactam		>128	>	128	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	cefepime		0.06		0.06	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	cefepime_taniborbactam		0.03		0.03	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	ceftazidime_avibactam		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	ceftolozane_tazobactam		1		1	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	ertapenem		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	gentamicin		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	imipenem		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	imipenem_relebactam		0.25		0.25	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	levofloxacin		<=0.25	<=	0.25	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	meropenem		<=0.06	<=	0.06	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	meropenem		<=0.06	<=	0.06	mg/L	MIC				CLSI	2018	
573.67343	Klebsiella pneumoniae 114640	573	piperacillin_tazobactam		8		8	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	cefepime		>64	>	64	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	cefepime_taniborbactam		8		8	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	ceftazidime_avibactam		2		2	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	ceftolozane_tazobactam		>32	>	32	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	ertapenem		>32	>	32	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	gentamicin		0.5		0.5	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	imipenem		4		4	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	imipenem_relebactam		2		2	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	levofloxacin		8		8	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	meropenem		8		8	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	meropenem		4		4	mg/L	MIC				CLSI	2018	
573.67364	Klebsiella pneumoniae 114768	573	piperacillin_tazobactam		>128	>	128	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	cefepime		>64	>	64	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	cefepime_taniborbactam		1		1	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	ceftazidime_avibactam		>32	>	32	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	ceftolozane_tazobactam		>32	>	32	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	ertapenem		32		32	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	gentamicin		>16	>	16	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	imipenem		16		16	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	imipenem_relebactam		16		16	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	levofloxacin		>8	>	8	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	meropenem		>32	>	32	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	meropenem		>32	>	32	mg/L	MIC				CLSI	2018	
573.67362	Klebsiella pneumoniae 114870	573	piperacillin_tazobactam		>128	>	128	mg/L	MIC				CLSI	2018	
573.12927	Klebsiella pneumoniae 116	573	amikacin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12927	Klebsiella pneumoniae 116	573	ampicillin	Intermediate	16		16	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12927	Klebsiella pneumoniae 116	573	ampicillin_sulbactam	Susceptible	8/4		8/4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12927	Klebsiella pneumoniae 116	573	aztreonam	Susceptible	<=1	<=	1	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12927	Klebsiella pneumoniae 116	573	cefazolin	Susceptible	2		2	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12927	Klebsiella pneumoniae 116	573	cefepime	Susceptible	<=0.5	<=	0.5	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
573.12927	Klebsiella pneumoniae 116	573	cefoxitin	Susceptible	<=4	<=	4	mg/L	Broth dilution		BD Phoenix		CLSI	2017	
